date,SPY,HYG,GBTC
2021-09-22 00:00:00,437.86,88,31.3927
2021-09-23 00:00:00,443.18,88.04,32.3017
2021-09-24 00:00:00,443.91,87.91,30.8077
2021-09-27 00:00:00,442.64,87.83,30.7627
2021-09-28 00:00:00,433.72,87.43,29.4577
2021-09-29 00:00:00,434.45,87.59,28.9086
2021-09-30 00:00:00,429.14,87.49,30.4657
2021-10-01 00:00:00,434.24,87.41,33.4717
2021-10-04 00:00:00,428.64,87.1,35.2178
2021-10-05 00:00:00,433.1,87.06,36.3968
2021-10-06 00:00:00,434.9,87.01,38.5029
2021-10-07 00:00:00,438.66,87.02,37.3958
2021-10-08 00:00:00,437.86,86.76,38.1068
2021-10-11 00:00:00,434.69,86.49,39.8844
2021-10-12 00:00:00,433.62,86.65,38.2058
2021-10-13 00:00:00,435.18,86.88,40.1859
2021-10-14 00:00:00,442.5,87.37,40.42
2021-10-15 00:00:00,445.87,87.22,42.6699
2021-10-18 00:00:00,447.19,87.18,41.0859
2021-10-19 00:00:00,450.64,87.24,43.939
2021-10-20 00:00:00,452.41,87.27,46.576
2021-10-21 00:00:00,453.59,87.05,44.074
2021-10-22 00:00:00,453.12,86.84,43.876
2021-10-25 00:00:00,455.55,86.99,45.802
2021-10-26 00:00:00,455.96,87.01,44.488
2021-10-27 00:00:00,453.94,86.94,42.0309
2021-10-28 00:00:00,458.32,87.16,43.8175
2021-10-29 00:00:00,459.25,86.93,44.722
2021-11-01 00:00:00,460.04,86.56,44.317
2021-11-02 00:00:00,461.9,86.77,45.415
2021-11-03 00:00:00,464.72,86.94,45.109
2021-11-04 00:00:00,466.91,87.17,43.984
2021-11-05 00:00:00,468.53,87.5,43.714
2021-11-08 00:00:00,468.93,87.39,47.071
2021-11-09 00:00:00,467.38,87.46,48.1421
2021-11-10 00:00:00,463.62,86.97,48.0791
2021-11-11 00:00:00,463.77,86.82,46.972
2021-11-12 00:00:00,467.27,86.85,46.324
2021-11-15 00:00:00,467.43,86.75,46.063
2021-11-16 00:00:00,469.28,86.79,42.3639
2021-11-17 00:00:00,468.14,86.7,43.543
2021-11-18 00:00:00,469.73,86.63,41.8329
2021-11-19 00:00:00,468.89,86.56,42.4269
2021-11-22 00:00:00,467.57,86.23,40.6359
2021-11-23 00:00:00,468.19,86.11,42.1929
2021-11-24 00:00:00,469.44,86.09,41.7789
2021-11-26 00:00:00,458.97,85.47,39.8979
2021-11-29 00:00:00,464.6,86,42.4629
2021-11-30 00:00:00,455.56,85.64,41.5989
2021-12-01 00:00:00,450.5,85.37,40.3839
2021-12-02 00:00:00,457.4,86,40.8519
2021-12-03 00:00:00,453.42,86,37.6658
2021-12-06 00:00:00,458.79,86.38,34.5608
2021-12-07 00:00:00,468.28,86.84,36.0908
2021-12-08 00:00:00,469.52,86.82,36.2978
2021-12-09 00:00:00,466.35,86.43,33.3907
2021-12-10 00:00:00,470.74,86.63,33.5527
2021-12-13 00:00:00,466.57,86.63,31.8697
2021-12-14 00:00:00,463.36,86.48,33.0307
2021-12-15 00:00:00,470.6,86.81,33.8948
2021-12-16 00:00:00,466.45,86.45,32.6797
2021-12-17 00:00:00,459.87,86.37,30.9787
2021-12-20 00:00:00,454.98,86.22,31.0237
2021-12-21 00:00:00,463.06,86.68,32.8777
2021-12-22 00:00:00,467.69,86.91,33.3007
2021-12-23 00:00:00,470.6,87.16,35.2223
2021-12-27 00:00:00,477.26,87.25,35.3618
2021-12-28 00:00:00,476.87,87.21,32.6941
2021-12-29 00:00:00,477.48,87.07,31.8247
2021-12-30 00:00:00,476.16,87.03,31.8517
2021-12-31 00:00:00,474.96,87.01,30.8257
2022-01-03 00:00:00,477.71,86.97,30.8437
2022-01-04 00:00:00,477.55,86.75,31.1947
2022-01-05 00:00:00,468.38,86.08,29.2416
2022-01-06 00:00:00,467.94,86.09,28.7466
2022-01-07 00:00:00,466.09,85.87,27.6621
2022-01-10 00:00:00,465.51,85.94,27.1536
2022-01-11 00:00:00,469.75,86.34,28.0356
2022-01-12 00:00:00,471.02,86.48,28.7556
2022-01-13 00:00:00,464.53,86.17,27.4506
2022-01-14 00:00:00,464.72,86.09,27.4776
2022-01-18 00:00:00,456.49,85.67,25.7136
2022-01-19 00:00:00,451.75,85.59,25.2186
2022-01-20 00:00:00,446.75,85.43,26.1186
2022-01-21 00:00:00,437.98,85.44,23.0315
2022-01-24 00:00:00,439.84,85.35,23.3074
2022-01-25 00:00:00,434.47,85.1,22.8875
2022-01-26 00:00:00,433.38,84.81,22.8965
2022-01-27 00:00:00,431.24,84.44,21.6995
2022-01-28 00:00:00,441.95,84.68,23.162
2022-01-31 00:00:00,449.91,84.7,23.6165
2022-02-01 00:00:00,452.95,84.73,23.6435
2022-02-02 00:00:00,457.35,84.86,22.9955
2022-02-03 00:00:00,446.6,84.1,22.1675
2022-02-04 00:00:00,448.7,83.77,25.1646
2022-02-07 00:00:00,447.26,83.71,27.5136
2022-02-08 00:00:00,450.94,83.62,28.2156
2022-02-09 00:00:00,457.54,84.06,28.8726
2022-02-10 00:00:00,449.32,82.95,27.9006
2022-02-11 00:00:00,440.46,82.66,26.6496
2022-02-14 00:00:00,439.02,82.52,26.5056
2022-02-15 00:00:00,446.1,82.66,28.1616
2022-02-16 00:00:00,446.6,83.12,28.0086
2022-02-17 00:00:00,437.06,82.77,25.5066
2022-02-18 00:00:00,434.23,82.89,24.5705
2022-02-22 00:00:00,429.57,82.7,23.3375
2022-02-23 00:00:00,421.95,82.55,23.0675
2022-02-24 00:00:00,428.3,83.14,23.9315
2022-02-25 00:00:00,437.75,83.61,24.458
2022-02-28 00:00:00,436.63,83.67,26.4516
2022-03-01 00:00:00,429.98,83.13,27.6756
2022-03-02 00:00:00,437.89,83.33,27.1599
2022-03-03 00:00:00,435.71,83.08,25.2996
2022-03-04 00:00:00,432.17,82.54,23.5175
2022-03-07 00:00:00,419.43,81.82,22.2035
2022-03-08 00:00:00,416.25,81.53,22.9505
2022-03-09 00:00:00,427.41,82.21,25.2906
2022-03-10 00:00:00,425.48,81.52,23.9405
2022-03-11 00:00:00,420.07,80.93,22.9595
2022-03-14 00:00:00,417,79.97,22.8605
2022-03-15 00:00:00,426.17,80.57,23.7065
2022-03-16 00:00:00,435.62,81.7,24.7506
2022-03-17 00:00:00,441.07,82.26,24.8856
2022-03-18 00:00:00,444.52,82.53,25.8306
2022-03-21 00:00:00,444.39,81.58,24.9216
2022-03-22 00:00:00,449.59,82,25.8756
2022-03-23 00:00:00,443.8,81.74,25.7496
2022-03-24 00:00:00,450.49,81.91,27.4596
2022-03-25 00:00:00,452.69,81.32,27.1536
2022-03-28 00:00:00,455.91,81.83,29.5297
2022-03-29 00:00:00,461.55,82.84,29.5837
2022-03-30 00:00:00,458.7,82.59,28.8546
2022-03-31 00:00:00,451.64,82.29,27.4866
2022-04-01 00:00:00,452.92,81.95,28.8456
2022-04-04 00:00:00,456.8,82.57,28.8726
2022-04-05 00:00:00,451.03,81.5,28.9176
2022-04-06 00:00:00,446.52,80.86,27.1896
2022-04-07 00:00:00,448.77,80.73,27.3426
2022-04-08 00:00:00,447.57,80.24,26.8386
2022-04-11 00:00:00,439.92,79.69,25.0026
2022-04-12 00:00:00,438.29,80.3,24.6425
2022-04-13 00:00:00,443.31,80.78,26.2716
2022-04-14 00:00:00,437.79,80.24,25.6506
2022-04-18 00:00:00,437.97,80.11,26.5506
2022-04-19 00:00:00,445.04,80.04,27.1626
2022-04-20 00:00:00,444.71,80.29,27.0636
2022-04-21 00:00:00,438.06,79.74,26.4066
2022-04-22 00:00:00,426.04,79.26,25.2366
2022-04-25 00:00:00,428.51,79.93,25.7586
2022-04-26 00:00:00,416.1,79.46,24.2105
2022-04-27 00:00:00,417.27,79.07,24.1745
2022-04-28 00:00:00,427.81,79.51,25.0476
2022-04-29 00:00:00,412,78.53,23.7425
2022-05-02 00:00:00,414.48,78.23,23.5535
2022-05-03 00:00:00,416.38,78.64,23.1305
2022-05-04 00:00:00,429.06,79.44,24.9846
2022-05-05 00:00:00,413.81,78.03,22.5185
2022-05-06 00:00:00,411.34,77.59,22.5185
2022-05-09 00:00:00,398.17,76.77,18.814
2022-05-10 00:00:00,399.09,77.21,19.1074
2022-05-11 00:00:00,392.75,76.75,17.1814
2022-05-12 00:00:00,392.34,76.72,16.4794
2022-05-13 00:00:00,401.72,76.81,17.7304
2022-05-16 00:00:00,400.09,76.7,16.8754
2022-05-17 00:00:00,408.32,76.63,17.3794
2022-05-18 00:00:00,391.86,76,16.6954
2022-05-19 00:00:00,389.46,76.51,17.5774
2022-05-20 00:00:00,389.63,76.46,16.8664
2022-05-23 00:00:00,396.92,76.76,16.5964
2022-05-24 00:00:00,393.89,77.22,16.7584
2022-05-25 00:00:00,397.37,78.39,17.1634
2022-05-26 00:00:00,405.31,79.48,17.1364
2022-05-27 00:00:00,415.26,80.19,17.0644
2022-05-31 00:00:00,412.93,79.5,18.4864
2022-06-01 00:00:00,409.59,78.9,17.5234
2022-06-02 00:00:00,417.39,79.23,17.9554
2022-06-03 00:00:00,410.54,78.64,17.3344
2022-06-06 00:00:00,411.79,78.05,18.1264
2022-06-07 00:00:00,415.74,78.23,18.1984
2022-06-08 00:00:00,411.22,77.56,17.5774
2022-06-09 00:00:00,401.44,76.94,17.4694
2022-06-10 00:00:00,389.8,75.63,16.8124
2022-06-13 00:00:00,375,73.1,13.4854
2022-06-14 00:00:00,373.87,73.58,12.9243
2022-06-15 00:00:00,379.2,75.01,12.6543
2022-06-16 00:00:00,366.65,73.82,11.4618
2022-06-17 00:00:00,365.86,74.05,11.2232
2022-06-21 00:00:00,375.07,74,12.1593
2022-06-22 00:00:00,374.39,73.98,11.6643
2022-06-23 00:00:00,378.06,74.51,12.3213
2022-06-24 00:00:00,390.08,75.04,12.4653
2022-06-27 00:00:00,388.59,74.58,12.1593
2022-06-28 00:00:00,380.65,73.76,11.9253
2022-06-29 00:00:00,380.34,73.65,11.9883
2022-06-30 00:00:00,377.25,73.61,10.8542
2022-07-01 00:00:00,381.24,73.98,11.0252
2022-07-05 00:00:00,381.96,73.91,11.6373
2022-07-06 00:00:00,383.25,73.63,11.3223
2022-07-07 00:00:00,388.99,74.83,12.3753
2022-07-08 00:00:00,388.67,74.89,12.3933
2022-07-11 00:00:00,384.23,74.47,11.5653
2022-07-12 00:00:00,380.83,74.77,10.9892
2022-07-13 00:00:00,378.83,74.69,11.1692
2022-07-14 00:00:00,377.91,74.55,11.8173
2022-07-15 00:00:00,385.13,75.5,12.3303
2022-07-18 00:00:00,381.95,74.77,12.6723
2022-07-19 00:00:00,392.27,75.76,13.8423
2022-07-20 00:00:00,394.77,76.09,14.0223
2022-07-21 00:00:00,398.79,76.99,13.5363
2022-07-22 00:00:00,395.09,76.89,13.0323
2022-07-25 00:00:00,395.57,76.87,12.3843
2022-07-26 00:00:00,390.89,76.33,11.7003
2022-07-27 00:00:00,401.04,77.17,12.8073
2022-07-28 00:00:00,406.07,77.96,13.3473
2022-07-29 00:00:00,411.99,78.19,13.3203
2022-08-01 00:00:00,410.77,77.91,12.7893
2022-08-02 00:00:00,408.06,77.55,12.7623
2022-08-03 00:00:00,414.45,78.23,13.0683
2022-08-04 00:00:00,414.17,78.44,12.5913
2022-08-05 00:00:00,413.47,78.04,12.8073
2022-08-08 00:00:00,412.99,78.11,13.6263
2022-08-09 00:00:00,411.35,77.53,12.9153
2022-08-10 00:00:00,419.99,78.69,13.4643
2022-08-11 00:00:00,419.99,78.24,13.6623
2022-08-12 00:00:00,427.1,78.94,13.6983
2022-08-15 00:00:00,428.86,78.8,13.5543
2022-08-16 00:00:00,429.7,78.43,13.4463
2022-08-17 00:00:00,426.65,77.62,12.9333
2022-08-18 00:00:00,427.89,77.74,13.0323
2022-08-19 00:00:00,422.14,76.95,11.9163
2022-08-22 00:00:00,413.35,76.08,11.6463
2022-08-23 00:00:00,412.35,76.27,12.1773
2022-08-24 00:00:00,413.67,76.36,12.2313
2022-08-25 00:00:00,419.51,77.08,12.0603
2022-08-26 00:00:00,405.31,75.81,11.4006
2022-08-29 00:00:00,402.63,75.52,11.3313
2022-08-30 00:00:00,398.21,74.94,11.1062
2022-08-31 00:00:00,395.18,74.53,11.2863
2022-09-01 00:00:00,396.42,74.36,11.0522
2022-09-02 00:00:00,392.24,74.31,11.1422
2022-09-06 00:00:00,390.76,74.11,10.5482
2022-09-07 00:00:00,397.78,75.18,10.9622
2022-09-08 00:00:00,400.38,75.51,10.8992
2022-09-09 00:00:00,406.6,75.81,12.1053
2022-09-12 00:00:00,410.97,76.04,12.7353
2022-09-13 00:00:00,393.1,74.31,11.3853
2022-09-14 00:00:00,394.6,74.42,11.1242
2022-09-15 00:00:00,390.12,73.95,10.8902
2022-09-16 00:00:00,385.56,74.2,10.7822
2022-09-19 00:00:00,388.55,74.48,10.8812
2022-09-20 00:00:00,384.09,73.72,10.4942
2022-09-21 00:00:00,377.39,73.5,10.4942
2022-09-22 00:00:00,374.22,73.06,10.5662
2022-09-23 00:00:00,367.95,72.13,10.0757
2022-09-26 00:00:00,364.31,71.28,10.2512
2022-09-27 00:00:00,363.38,71.13,10.2242
2022-09-28 00:00:00,370.53,72.4,10.5122
2022-09-29 00:00:00,362.79,71.72,10.1972
2022-09-30 00:00:00,357.18,71.39,10.2692
2022-10-03 00:00:00,366.61,71.97,10.4942
2022-10-04 00:00:00,377.97,73.52,10.8902
2022-10-05 00:00:00,377.09,73.23,10.7912
2022-10-06 00:00:00,373.2,73.01,10.7552
2022-10-07 00:00:00,362.79,72.12,10.2152
2022-10-10 00:00:00,360.02,71.24,10.1972
2022-10-11 00:00:00,357.74,71.46,10.0442
2022-10-12 00:00:00,356.56,71.58,10.0892
2022-10-13 00:00:00,365.97,71.74,10.1252
2022-10-14 00:00:00,357.63,71.51,10.0442
2022-10-17 00:00:00,366.82,72.39,10.3142
2022-10-18 00:00:00,371.13,72.9,10.1792
2022-10-19 00:00:00,368.5,72.2,10.1252
2022-10-20 00:00:00,365.41,71.8,10.1432
2022-10-21 00:00:00,374.29,72.49,10.2782
2022-10-24 00:00:00,378.87,72.54,10.3952
2022-10-25 00:00:00,384.92,73.24,10.9982
2022-10-26 00:00:00,382.02,73.44,11.2683
2022-10-27 00:00:00,379.98,73.98,10.9352
2022-10-28 00:00:00,389.02,74.55,10.8542
2022-10-31 00:00:00,386.21,73.43,10.8002
2022-11-01 00:00:00,384.52,73.59,10.8272
2022-11-02 00:00:00,374.87,72.92,10.6112
2022-11-03 00:00:00,371.01,72.4,10.6382
2022-11-04 00:00:00,376.35,72.9,11.0284
2022-11-07 00:00:00,379.95,72.89,10.8542
2022-11-08 00:00:00,382,72.82,9.5078
2022-11-09 00:00:00,374.13,71.95,7.8887
2022-11-10 00:00:00,394.69,74.19,8.6852
2022-11-11 00:00:00,398.51,74.45,7.9832
2022-11-14 00:00:00,395.12,73.9,8.0597
2022-11-15 00:00:00,398.49,74.55,8.7122
2022-11-16 00:00:00,395.45,74.39,8.2802
2022-11-17 00:00:00,394.24,74.07,7.8752
2022-11-18 00:00:00,396.03,74.23,7.5152
2022-11-21 00:00:00,394.59,74.2,7.4522
2022-11-22 00:00:00,399.9,74.74,7.5998
2022-11-23 00:00:00,402.42,75.16,8.3072
2022-11-25 00:00:00,402.33,75.01,8.1272
2022-11-28 00:00:00,395.91,74.22,7.9562
2022-11-29 00:00:00,395.23,74.54,7.8212
2022-11-30 00:00:00,407.68,75.66,8.1452
2022-12-01 00:00:00,407.38,75.62,8.0012
2022-12-02 00:00:00,406.91,75.56,8.0822
2022-12-05 00:00:00,399.59,74.84,7.9382
2022-12-06 00:00:00,393.83,74.57,7.8842
2022-12-07 00:00:00,393.16,74.98,7.2992
2022-12-08 00:00:00,396.24,75.04,7.3712
2022-12-09 00:00:00,393.28,75.04,7.2272
2022-12-12 00:00:00,398.95,75.33,7.2902
2022-12-13 00:00:00,401.97,76.11,7.4612
2022-12-14 00:00:00,399.4,75.68,7.5602
2022-12-15 00:00:00,389.63,75,7.4702
2022-12-16 00:00:00,383.27,74.6,7.1372
2022-12-19 00:00:00,380.02,74.22,7.3172
2022-12-20 00:00:00,380.54,74.03,7.2722
2022-12-21 00:00:00,386.23,74.66,7.2452
2022-12-22 00:00:00,380.72,74.2,7.3352
2022-12-23 00:00:00,382.91,74.39,7.4972
2022-12-27 00:00:00,381.4,73.62,7.0742
2022-12-28 00:00:00,376.66,72.63,7.0202
2022-12-29 00:00:00,383.44,73.57,7.1822
2022-12-30 00:00:00,382.43,73.63,7.4612
2023-01-03 00:00:00,380.82,73.77,7.3802
2023-01-04 00:00:00,383.76,74.62,7.5422
2023-01-05 00:00:00,379.38,74.47,7.6052
2023-01-06 00:00:00,388.08,75.53,7.7852
2023-01-09 00:00:00,387.86,75.8,8.6852
2023-01-10 00:00:00,390.58,75.71,8.8922
2023-01-11 00:00:00,395.52,76.21,8.8202
2023-01-12 00:00:00,396.96,76.64,9.4412
2023-01-13 00:00:00,398.5,76.64,10.1882
2023-01-17 00:00:00,397.77,76.38,10.5482
2023-01-18 00:00:00,391.49,76.47,9.7472
2023-01-19 00:00:00,388.64,76.02,10.3142
2023-01-20 00:00:00,395.88,76.17,10.9622
2023-01-23 00:00:00,400.63,76.16,11.0522
2023-01-24 00:00:00,400.2,76.21,10.7732
2023-01-25 00:00:00,400.35,76.2,10.8992
2023-01-26 00:00:00,404.75,76.39,11.0162
2023-01-27 00:00:00,405.68,76.16,11.1242
2023-01-30 00:00:00,400.59,75.74,10.7012
2023-01-31 00:00:00,406.48,76.33,10.9352
2023-02-01 00:00:00,410.8,76.76,11.3853
2023-02-02 00:00:00,416.78,77.2,11.6373
2023-02-03 00:00:00,412.35,76.39,11.0882
2023-02-06 00:00:00,409.83,75.9,10.7372
2023-02-07 00:00:00,415.19,76.17,10.9352
2023-02-08 00:00:00,410.65,75.85,10.5752
2023-02-09 00:00:00,407.09,75.36,9.5672
2023-02-10 00:00:00,408.04,74.78,9.6032
2023-02-13 00:00:00,412.83,74.97,9.3512
2023-02-14 00:00:00,412.64,74.99,9.7652
2023-02-15 00:00:00,413.98,74.87,10.9532
2023-02-16 00:00:00,408.28,74.27,10.7012
2023-02-17 00:00:00,407.26,74.56,10.9802
2023-02-21 00:00:00,399.09,73.41,10.6922
2023-02-22 00:00:00,398.54,73.89,10.4222
2023-02-23 00:00:00,400.66,74.62,10.7012
2023-02-24 00:00:00,396.38,74.17,10.3142
2023-02-27 00:00:00,397.73,74.67,10.3412
2023-02-28 00:00:00,396.26,74.53,10.3862
2023-03-01 00:00:00,394.74,73.87,10.3592
2023-03-02 00:00:00,397.81,73.96,10.3592
2023-03-03 00:00:00,404.19,74.72,10.1252
2023-03-06 00:00:00,404.47,74.72,10.5932
2023-03-07 00:00:00,398.27,74.19,11.6103
2023-03-08 00:00:00,398.92,73.84,11.9163
2023-03-09 00:00:00,391.56,73.43,10.6202
2023-03-10 00:00:00,385.91,73.44,10.1072
2023-03-13 00:00:00,385.36,73.04,11.3853
2023-03-14 00:00:00,391.73,73.57,12.1413
2023-03-15 00:00:00,389.28,73.33,11.9433
2023-03-16 00:00:00,396.11,73.81,12.6453
2023-03-17 00:00:00,389.99,73.37,13.8873
2023-03-20 00:00:00,393.74,73.17,14.4003
2023-03-21 00:00:00,398.91,73.97,14.4003
2023-03-22 00:00:00,392.11,74.04,13.5723
2023-03-23 00:00:00,393.17,73.75,14.4903
2023-03-24 00:00:00,395.75,73.6,14.4003
2023-03-27 00:00:00,396.49,73.42,13.7073
2023-03-28 00:00:00,395.6,73.38,14.0493
2023-03-29 00:00:00,401.35,74.3,14.2563
2023-03-30 00:00:00,403.7,74.74,14.2383
2023-03-31 00:00:00,409.39,75.55,14.7243
2023-04-03 00:00:00,410.95,75.15,14.4453
2023-04-04 00:00:00,408.67,74.93,14.3643
2023-04-05 00:00:00,407.6,74.51,14.5713
2023-04-06 00:00:00,409.19,74.84,14.5893
2023-04-10 00:00:00,409.61,74.77,15.4263
2023-04-11 00:00:00,409.72,74.93,15.9484
2023-04-12 00:00:00,408.05,74.91,15.3633
2023-04-13 00:00:00,413.47,75.42,15.9304
2023-04-14 00:00:00,412.46,75.28,15.6873
2023-04-17 00:00:00,413.94,75.08,15.1293
2023-04-18 00:00:00,414.21,75.13,15.4263
2023-04-19 00:00:00,414.14,74.83,14.7063
2023-04-20 00:00:00,411.88,74.76,14.2383
2023-04-21 00:00:00,412.2,74.99,13.6803
2023-04-24 00:00:00,412.63,75.2,13.4913
2023-04-25 00:00:00,406.08,75.08,13.4643
2023-04-26 00:00:00,404.36,74.79,13.5903
2023-04-27 00:00:00,412.41,75.04,14.7963
2023-04-28 00:00:00,415.93,75.36,14.7783
2023-05-01 00:00:00,415.51,74.69,13.7253
2023-05-02 00:00:00,410.84,74.62,14.5893
2023-05-03 00:00:00,408.02,74.58,14.7153
2023-05-04 00:00:00,405.13,74.36,14.8953
2023-05-05 00:00:00,412.63,74.76,15.1293
2023-05-08 00:00:00,412.74,74.55,13.9593
2023-05-09 00:00:00,410.93,74.36,14.0943
2023-05-10 00:00:00,412.85,74.81,13.8513
2023-05-11 00:00:00,412.13,74.69,13.1943
2023-05-12 00:00:00,411.59,74.42,12.8343
2023-05-15 00:00:00,413.01,74.4,13.5003
2023-05-16 00:00:00,410.25,73.88,13.1673
2023-05-17 00:00:00,415.23,74.08,13.5183
2023-05-18 00:00:00,419.23,74.12,12.9783
2023-05-19 00:00:00,418.62,74.2,12.9513
2023-05-22 00:00:00,418.79,74.53,12.7713
2023-05-23 00:00:00,414.09,74.14,12.8973
2023-05-24 00:00:00,411.09,73.62,12.3258
2023-05-25 00:00:00,414.65,73.57,12.3843
2023-05-26 00:00:00,420.02,74.02,12.4473
2023-05-30 00:00:00,420.18,74.34,12.9153
2023-05-31 00:00:00,417.85,74.11,12.5013
2023-06-01 00:00:00,421.82,74.2,12.6453
2023-06-02 00:00:00,427.92,74.58,12.9423
2023-06-05 00:00:00,427.1,74.52,12.3127
2023-06-06 00:00:00,428.03,74.64,13.0233
2023-06-07 00:00:00,426.55,74.23,12.4473
2023-06-08 00:00:00,429.13,74.7,12.4653
2023-06-09 00:00:00,429.9,74.72,12.1863
2023-06-12 00:00:00,433.8,74.64,11.8083
2023-06-13 00:00:00,436.66,74.73,11.7993
2023-06-14 00:00:00,437.18,74.76,11.9343
2023-06-15 00:00:00,442.6,75.12,12.0603
2023-06-16 00:00:00,439.46,74.93,13.6083
2023-06-20 00:00:00,437.18,74.73,15.1653
2023-06-21 00:00:00,434.94,74.54,15.9484
2023-06-22 00:00:00,436.51,74.32,16.2004
2023-06-23 00:00:00,433.21,74.19,17.2714
2023-06-26 00:00:00,431.44,74.23,16.3624
2023-06-27 00:00:00,436.17,74.48,17.5234
2023-06-28 00:00:00,436.39,74.91,16.7494
2023-06-29 00:00:00,438.11,74.71,17.5954
2023-06-30 00:00:00,443.28,75.07,17.2714
2023-07-03 00:00:00,443.79,74.55,18.4054
2023-07-05 00:00:00,443.13,74.32,18.1264
2023-07-06 00:00:00,439.66,73.78,18.0724
2023-07-07 00:00:00,438.55,73.85,17.8294
2023-07-10 00:00:00,439.66,74.22,17.9914
2023-07-11 00:00:00,442.46,74.62,17.9374
2023-07-12 00:00:00,446.02,75.2,17.7304
2023-07-13 00:00:00,449.56,75.65,19.2424
2023-07-14 00:00:00,449.28,75.1,17.7754
2023-07-17 00:00:00,450.84,75.24,17.9284
2023-07-18 00:00:00,454.19,75.45,17.7394
2023-07-19 00:00:00,455.2,75.51,18.0724
2023-07-20 00:00:00,452.18,75.18,17.6314
2023-07-21 00:00:00,452.18,75.37,17.8879
2023-07-24 00:00:00,454.2,75.24,17.2804
2023-07-25 00:00:00,455.44,75.19,17.2534
2023-07-26 00:00:00,455.51,75.49,17.3344
2023-07-27 00:00:00,452.49,74.89,16.5514
2023-07-28 00:00:00,456.92,75.32,16.8529
2023-07-31 00:00:00,457.79,75.5,17.2174
2023-08-01 00:00:00,456.48,74.77,17.1364
2023-08-02 00:00:00,450.13,74.45,17.2444
2023-08-03 00:00:00,448.84,74.21,17.3704
2023-08-04 00:00:00,446.81,74.65,17.2984
2023-08-07 00:00:00,450.71,74.79,17.2444
2023-08-08 00:00:00,448.75,74.95,18.0814
2023-08-09 00:00:00,445.75,74.96,17.7034
2023-08-10 00:00:00,445.91,74.94,17.8204
2023-08-11 00:00:00,445.65,74.83,17.8384
2023-08-14 00:00:00,448.11,74.82,18.1084
2023-08-15 00:00:00,442.89,74.58,17.6944
2023-08-16 00:00:00,439.64,74.35,17.5144
2023-08-17 00:00:00,436.29,74.04,16.6803
2023-08-18 00:00:00,436.5,74.09,15.6603
2023-08-21 00:00:00,439.34,74.07,15.4893
2023-08-22 00:00:00,438.15,74.11,15.3003
2023-08-23 00:00:00,443.03,74.71,16.3714
2023-08-24 00:00:00,436.89,74.3,15.9124
2023-08-25 00:00:00,439.97,74.61,15.6153
2023-08-28 00:00:00,442.76,74.89,15.8224
2023-08-29 00:00:00,449.16,75.36,18.5044
2023-08-30 00:00:00,451.01,75.33,17.7394
2023-08-31 00:00:00,450.35,75.28,16.8394
2023-09-01 00:00:00,451.19,75.07,16.6324
2023-09-05 00:00:00,449.24,74.58,16.6954
2023-09-06 00:00:00,446.22,74.4,16.7404
2023-09-07 00:00:00,444.85,74.65,17.3704
2023-09-08 00:00:00,445.52,74.62,17.3704
2023-09-11 00:00:00,448.45,74.75,16.7854
2023-09-12 00:00:00,445.99,74.63,17.3344
2023-09-13 00:00:00,446.51,74.83,17.2894
2023-09-14 00:00:00,450.36,74.92,17.5144
2023-09-15 00:00:00,443.37,74.64,17.3344
2023-09-18 00:00:00,443.63,74.69,17.3074
2023-09-19 00:00:00,442.71,74.46,17.8564
2023-09-20 00:00:00,438.64,74.4,17.4784
2023-09-21 00:00:00,431.39,73.87,17.1004
2023-09-22 00:00:00,430.42,74,17.0104
2023-09-25 00:00:00,432.23,73.9,16.6054
2023-09-26 00:00:00,425.88,73.58,16.3534
2023-09-27 00:00:00,426.05,73.48,16.3174
2023-09-28 00:00:00,428.52,73.83,17.1004
2023-09-29 00:00:00,427.48,73.72,17.2714
2023-10-02 00:00:00,427.31,72.89,17.5054
2023-10-03 00:00:00,421.59,72.15,17.6764
2023-10-04 00:00:00,424.66,72.52,18.1264
2023-10-05 00:00:00,424.5,72.59,18.1354
2023-10-06 00:00:00,429.54,72.69,18.6574
2023-10-09 00:00:00,432.29,73.23,18.4504
2023-10-10 00:00:00,434.54,73.21,18.5224
2023-10-11 00:00:00,436.32,73.2,18.0634
2023-10-12 00:00:00,433.66,72.81,18.0184
2023-10-13 00:00:00,431.5,72.75,18.2164
2023-10-16 00:00:00,436.04,72.73,19.6204
2023-10-17 00:00:00,436.02,72.39,19.9444
2023-10-18 00:00:00,430.21,72.04,19.9867
2023-10-19 00:00:00,426.43,71.78,20.2054
2023-10-20 00:00:00,421.19,71.93,21.2765
2023-10-23 00:00:00,420.46,72.22,22.235
2023-10-24 00:00:00,423.63,72.59,23.5445
2023-10-25 00:00:00,417.55,72.2,24.1115
2023-10-26 00:00:00,412.55,72.45,23.1935
2023-10-27 00:00:00,410.68,72.36,22.5635
2023-10-30 00:00:00,415.59,72.38,23.8325
2023-10-31 00:00:00,418.2,72.57,24.0845
2023-11-01 00:00:00,422.66,72.87,24.2015
2023-11-02 00:00:00,430.76,73.69,24.4513
2023-11-03 00:00:00,434.69,74.41,24.3455
2023-11-06 00:00:00,435.69,74.11,24.2555
2023-11-07 00:00:00,436.93,74.12,25.2906
2023-11-08 00:00:00,437.25,74.16,25.0206
2023-11-09 00:00:00,433.84,73.7,26.1816
2023-11-10 00:00:00,440.61,74.06,26.9763
